log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_status_id,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_status_id,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_status_id,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,shpmt_trking_status_desc,,dw_shpmt_trking_status_lkp,shpmt_trking_status_desc,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,shpmt_trking_status_desc,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,shpmt_trking_status_desc,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,shpmt_trking_status_desc,,gc_trx_gmv2,item_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,shpmt_trking_status_desc,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,shpmt_trking_status_desc,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,shpmt_trking_status_desc,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_carrier_id,access_views,ssa_shpmt_trans_fact,trking_carrier_id,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_carrier_id,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_carrier_id,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_carrier_id,,gc_trx_gmv2,item_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_carrier_id,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_carrier_id,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_carrier_id,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_expctd_dlvry_dt,access_views,ssa_shpmt_trans_fact,trking_expctd_dlvry_dt,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_expctd_dlvry_dt,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_expctd_dlvry_dt,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_expctd_dlvry_dt,,gc_trx_gmv2,item_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_expctd_dlvry_dt,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_expctd_dlvry_dt,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_expctd_dlvry_dt,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_dlvrd_dt,access_views,ssa_shpmt_trans_fact,trking_dlvrd_dt,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_dlvrd_dt,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_dlvrd_dt,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_dlvrd_dt,,gc_trx_gmv2,item_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_dlvrd_dt,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_dlvrd_dt,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,trking_dlvrd_dt,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_min_dt,access_views,ssa_shpmt_trans_fact,dlvry_estmt_min_dt,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_min_dt,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_min_dt,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_min_dt,,gc_trx_gmv2,item_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_min_dt,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_min_dt,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_min_dt,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_max_dt,access_views,ssa_shpmt_trans_fact,dlvry_estmt_max_dt,select,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_max_dt,access_views,ssa_shpmt_trans_fact,trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_max_dt,,dw_shpmt_trking_status_lkp,shpmt_trking_status_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_max_dt,,gc_trx_gmv2,item_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_max_dt,access_views,ssa_shpmt_trans_fact,lstg_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_max_dt,,gc_trx_gmv2,transaction_id,join,
2016-06-27,162486895250648195,,GC_TRX_GMV3,dlvry_estmt_max_dt,access_views,ssa_shpmt_trans_fact,ck_trans_id,join,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,user_id,p_euseg_t,la_base_uk_mar16,user_id,select,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,user_id,p_euseg_t,la_base_uk_mar16,user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,user_id,prs_restricted_v,user_dna_sd,primary_user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,user_id,prs_restricted_v,user_dna_sd,cal_dt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,user_id,prs_restricted_v,user_dna_sd,glbl_rprt_bsns_ctgry_cd,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,user_id,prs_restricted_v,user_dna_sd,byng_trans_cnt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,fm_buyer_type_cd,p_euseg_t,la_base_uk_mar16,fm_buyer_type_cd,select,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,fm_buyer_type_cd,p_euseg_t,la_base_uk_mar16,user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,fm_buyer_type_cd,prs_restricted_v,user_dna_sd,primary_user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,fm_buyer_type_cd,prs_restricted_v,user_dna_sd,cal_dt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,fm_buyer_type_cd,prs_restricted_v,user_dna_sd,glbl_rprt_bsns_ctgry_cd,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,fm_buyer_type_cd,prs_restricted_v,user_dna_sd,byng_trans_cnt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,buyer_type_desc,p_euseg_t,la_base_uk_mar16,buyer_type_desc,select,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,buyer_type_desc,p_euseg_t,la_base_uk_mar16,user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,buyer_type_desc,prs_restricted_v,user_dna_sd,primary_user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,buyer_type_desc,prs_restricted_v,user_dna_sd,cal_dt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,buyer_type_desc,prs_restricted_v,user_dna_sd,glbl_rprt_bsns_ctgry_cd,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,buyer_type_desc,prs_restricted_v,user_dna_sd,byng_trans_cnt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,PURCHASE_DAYS,prs_restricted_v,user_dna_sd,cal_dt,select,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,PURCHASE_DAYS,p_euseg_t,la_base_uk_mar16,user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,PURCHASE_DAYS,prs_restricted_v,user_dna_sd,primary_user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,PURCHASE_DAYS,prs_restricted_v,user_dna_sd,cal_dt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,PURCHASE_DAYS,prs_restricted_v,user_dna_sd,glbl_rprt_bsns_ctgry_cd,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,PURCHASE_DAYS,prs_restricted_v,user_dna_sd,byng_trans_cnt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,BYNG_TRANS_CNT,prs_restricted_v,user_dna_sd,byng_trans_cnt,select,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,BYNG_TRANS_CNT,p_euseg_t,la_base_uk_mar16,user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,BYNG_TRANS_CNT,prs_restricted_v,user_dna_sd,primary_user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,BYNG_TRANS_CNT,prs_restricted_v,user_dna_sd,cal_dt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,BYNG_TRANS_CNT,prs_restricted_v,user_dna_sd,glbl_rprt_bsns_ctgry_cd,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,BYNG_TRANS_CNT,prs_restricted_v,user_dna_sd,byng_trans_cnt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,ITEM_PRCHSD_CNT,prs_restricted_v,user_dna_sd,item_prchsd_cnt,select,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,ITEM_PRCHSD_CNT,p_euseg_t,la_base_uk_mar16,user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,ITEM_PRCHSD_CNT,prs_restricted_v,user_dna_sd,primary_user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,ITEM_PRCHSD_CNT,prs_restricted_v,user_dna_sd,cal_dt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,ITEM_PRCHSD_CNT,prs_restricted_v,user_dna_sd,glbl_rprt_bsns_ctgry_cd,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,ITEM_PRCHSD_CNT,prs_restricted_v,user_dna_sd,byng_trans_cnt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_LC_AMT,prs_restricted_v,user_dna_sd,gmb_lc_amt,select,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_LC_AMT,p_euseg_t,la_base_uk_mar16,user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_LC_AMT,prs_restricted_v,user_dna_sd,primary_user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_LC_AMT,prs_restricted_v,user_dna_sd,cal_dt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_LC_AMT,prs_restricted_v,user_dna_sd,glbl_rprt_bsns_ctgry_cd,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_LC_AMT,prs_restricted_v,user_dna_sd,byng_trans_cnt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_USD_AMT,prs_restricted_v,user_dna_sd,gmb_usd_amt,select,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_USD_AMT,p_euseg_t,la_base_uk_mar16,user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_USD_AMT,prs_restricted_v,user_dna_sd,primary_user_id,join,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_USD_AMT,prs_restricted_v,user_dna_sd,cal_dt,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_USD_AMT,prs_restricted_v,user_dna_sd,glbl_rprt_bsns_ctgry_cd,where,
2016-06-27,161656895250572955,P_EUSEG_T,LA_TXNS_UK_MAR16,GMB_USD_AMT,prs_restricted_v,user_dna_sd,byng_trans_cnt,where,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,162076895250525196,,benson_column_usage,"ad_dt","p_csi_tbs_t","pl_webadrate_st",ad_dt,select,
2016-06-27,162076895250525196,,benson_column_usage,"avg_bid","p_csi_tbs_t","pl_webadrate_st",avg_bid,select,
2016-06-27,162076895250525196,,benson_column_usage,"retail_week","p_csi_tbs_t","pl_webadrate_st",retail_week,select,
2016-06-27,162076895250525196,,benson_column_usage,"slr_id","p_csi_tbs_t","pl_webadrate_st",slr_id,select,
2016-06-27,162076895250525196,,benson_column_usage,"stype","p_csi_tbs_t","pl_webadrate_st",stype,select,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161796895250568079,,benson_column_usage,SELLER_CNT,p_srm_dhallidy_t,shato_referrals_13m,numeric_id,select,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,event_dt,p_eu_xchan_t,temp_se,event_dt,select,
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,year_id,p_eu_xchan_t,temp_se,year_id,select,
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,month_id,p_eu_xchan_t,temp_se,month_id,select,
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,buyer_type_desc,p_eu_xchan_t,temp_se,buyer_type_desc,select,
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,campaign_id,p_eu_xchan_t,temp_se,campaign_id,select,
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,campaign_name,p_eu_xchan_t,temp_se,campaign_name,select,
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,email_tracking_id,p_eu_xchan_t,temp_se,email_tracking_id,select,
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,landing_cnt,p_eu_xchan_t,temp_se,landing_cnt,select,
2016-06-27,163526895250545643,p_eu_xchan_t,pam_ebayplus_funnel,signup_cnt,p_eu_xchan_t,temp_se,signup_cnt,select,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
2016-06-27,161636895250545720,,benson_column_usage,"bb_bdgt_total_trffc","p_ecgdk_t","traffic_bdgt_fcst_models",bb_bdgt_total_trffc,select,
2016-06-27,161636895250545720,,benson_column_usage,"dba_bdgt_total_trffc","p_ecgdk_t","traffic_bdgt_fcst_models",dba_bdgt_total_trffc,select,
2016-06-27,161636895250545720,,benson_column_usage,"dba_fcst_total_trffc","p_ecgdk_t","traffic_bdgt_fcst_models",dba_fcst_total_trffc,select,
2016-06-27,161636895250545720,,benson_column_usage,"date_dt","p_ecgdk_t","traffic_bdgt_fcst_models",date_dt,select,
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
log_dt,queryid,target_database,target_table,tartet_column,source_database,source_table,source_column,column_type
